name,name:en,place,landuse,population,is_in,source,name:af,name:nr,name:st,name:nso,name:ssw,name:ts,name:tn,name:ve,name:xh,name:zu,osm_id,osm_type
Madingwane,,village,,,,,,,,,,,,,,,4185571923,nodes
,,hamlet,,,,,,,,,,,,,,,3072412950,nodes
Kolonkwaneng,,village,,,,,,,,,,,,,,,2454841779,nodes
Phepheng,,village,,,,,Draaihoek,,,,,,,,,,2454867111,nodes
Kisa,,isolated_dwelling,,,,,,,,,,,,,,,2454227053,nodes
Lophalaphala,,hamlet,,,,,,,,,,,,,,,3966425233,nodes
Annisfontein,,isolated_dwelling,,,,http://www.geonames.org/3370428/annisfontein.html,,,,,,,,,,,3502925449,nodes
,,hamlet,,,,,,,,,,,,,,,8677783865,nodes
Magwagwe,,village,,,,,,,,,,,,,,,4190197392,nodes
Lokihakane,,village,,,,,,,,,,,,,,,3966425232,nodes
Kelokilwe,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262720776,nodes
Madinonyane,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262721080,nodes
Rusten,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262722068,nodes
Laxey,,village,,,,,,,,,,,,,,,4185740399,nodes
Bendell,,village,,1820,,,,,,,,,,,,,4187340991,nodes
Garaphoane,,hamlet,,137,,,,,,,,,,,,,4187219794,nodes
Ditshipeng,,village,,,,,,,,,,,,,,,4917556813,nodes
Thamoyantshe,,village,,,,,,,,,,,,,,,3966435735,nodes
Kganwane,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262720802,nodes
Maswehatshe,,village,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262721272,nodes
Mariba,,village,,,,,,,,,,,,,,,4189369974,nodes
Lokaleng,,hamlet,,,,,,,,,,,,,,,4189254389,nodes
Segwaneng,,village,,,,,,,,,,,,,,,4189255926,nodes
Makalaneng,,hamlet,,,,,,,,,,,,,,,4189318098,nodes
Lotlapa,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262721017,nodes
Mosakong,,village,,,,,,,,,,,,,,,4189248779,nodes
Gariele,,hamlet,,,,,,,,,,,,,,,3966425231,nodes
Ntsweng,,village,,,,,,,,,,,,,,,3966425241,nodes
Mashwening,,isolated_dwelling,,,,,,,,,,,,,,,4146890486,nodes
Vaalhoek,,village,,,,,,,,,,,,,,,2454870580,nodes
Struizendam,,village,,,,,,,,,,,,,,,2453906261,nodes
Swartmodder,,isolated_dwelling,,,,,,,,,,,,,,,3813896757,nodes
Andriesvale,,village,,,,,,,,,,,,,,,3876353930,nodes
Khuis,,village,,,,,,,,,,,,,,,2454227837,nodes
Goedgevonden,,isolated_dwelling,,,,ngi;bing,,,,,,,,,,,7202868889,nodes
Groendal,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262720453,nodes
Rosendal,,isolated_dwelling,,,,ngi;bing,,,,,,,,,,,7202868886,nodes
Noetzie,,village,,,,,,,,,,,,,,,312462308,nodes
Hazyview,,town,,4236,"Mpumalanga, South Africa",sagns,,,,,,,,,,,244310590,nodes
KwaMhlanga,,town,,18604,,,,,,,,,,,,,1514480593,nodes
Clydesdale,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262704701,nodes
Ezakheni,,town,,70809,,,,,,,,,,,,,4351417652,nodes
Champagne Castle,,village,,,,,,,,,,,,,,,2469145721,nodes
Kokstad,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,54354355,nodes
Pine Cleugh,,village,,,,,,,,,,,,,,,1424556196,nodes
Izingolweni,,village,,,,,,,,,,,,,,,2282707577,nodes
Esperanza,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262706026,nodes
Margate,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262721255,nodes
Hambrook,,village,,,,,,,,,,,,,,,8425806020,nodes
Hillcrest,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262720593,nodes
Platfontein,,hamlet,,,,,,,,,,,,,,,527917065,nodes
Warrenton,,town,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262722448,nodes
Windsorton Road,,hamlet,,,"Northern Cape, South Africa",sagns,,,,,,,,,,,262718810,nodes
Diamandveld,,hamlet,,,,,,,,,,,,,,,1388397410,nodes
Hertzogville,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262706988,nodes
Bofulo,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262695312,nodes
Ha Mashapha,,village,,,,,,,,,,,,,,,3376951050,nodes
Ha-Moholisa,,village,,,,,,,,,,,,,,,3344111435,nodes
Paradys,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262714543,nodes
Mariasdal,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262709463,nodes
Van Rooyen's Gate,,village,,,,,,,,,,,,,,,3380250013,nodes
Dipelaneng,,town,,,,,,,,,,,,,,,1575110382,nodes
Jagersfontein,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262707262,nodes
Ha-Phooko,,village,,,,,,,,,,,,,,,3300204480,nodes
Acton Homes,,village,,,,,,,,,,,,,,,8425806021,nodes
,,hamlet,,,,,,,,,,,,,,,10132331218,nodes
Ha Mosamo,,village,,,,,,,,,,,,,,,7985697603,nodes
Malimong,,village,,,,,,,,,,,,,,,8165534779,nodes
Koffiekuil,,isolated_dwelling,,,,,,,,,,,,,,,7170956091,nodes
Wolweplaat,,isolated_dwelling,,,,,,,,,,,,,,,7170957789,nodes
Khubetsoana,,village,,,,,,,,,,,,,,,1312145362,nodes
Ha Lehlohonolo,,village,,,,,,,,,,,,,,,3653514225,nodes
Thoteng,,village,,,,,,,,,,,,,,,1313509510,nodes
Mokwena,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262721461,nodes
Selosesha Unit 1,,village,,,,,,,,,,,,,,,1375502849,nodes
Selosesha 5,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262719504,nodes
Thaba Nchu 11,,village,,,,,,,,,,,,,,,1376552253,nodes
Rooifontein,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262715598,nodes
Motlatla,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262721534,nodes
Martindale Kleinplase,,village,,,,,,,,,,,,,,,1564804213,nodes
Bloemdustria,,village,,,,,,,,,,,,,,,1564804151,nodes
Sannaspos,,hamlet,,,"Free State, South Africa",sagns,,,,,,,,,,,262715799,nodes
Rakhoi,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262715125,nodes
Cathedral Peak Hotel,,village,,,,,,,,,,,,,,,2416237187,nodes
Harmony,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262720495,nodes
Sediba,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262715877,nodes
Ha-Chonapase,,village,,,,,,,,,,,,,,,3348032965,nodes
Punguleweni,,village,,,,,,,,,,,,,,,1424587338,nodes
Thaba Nchu 20,,village,,,,,,,,,,,,,,,1376552276,nodes
Borwa,,town,,,,,,,,,,,,,,,1623394964,nodes
Sevenoaks,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262715985,nodes
Ha Qhasisi,,village,,,,,,,,,,,,,,,1567117076,nodes
Thetsane West,,village,,,,,,,,,,,,,,,10240817253,nodes
Ha Ratjomose,,village,,,,,,,,,,,,,,,10243072577,nodes
Thabana Tsooana,,village,,,,,,,,,,,,,,,4695569345,nodes
Broadmoor,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262704380,nodes
BCP Mini Market,,,residential,,,,,,,,,,,,,,8947078309,nodes
Castle Rock,,village,,,,,,,,,,,,,,,4829688054,nodes
Ngwebini,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262713409,nodes
Mabululwane,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262708894,nodes
Fahlaza,,hamlet,,,,,,,,,,,,,,,1348609623,nodes
Magala,,hamlet,,,,,,,,,,,,,,,1348609664,nodes
Vuna,,hamlet,,,,,,,,,,,,,,,1348609732,nodes
Ntabe-bonvu,,hamlet,,,,,,,,,,,,,,,1348609735,nodes
Esiginqa,,hamlet,,,,,,,,,,,,,,,1348609695,nodes
Eersgevonden,,hamlet,,,,,,,,,,,,,,,1348631622,nodes
Babanango,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262694925,nodes
Nkabane,,hamlet,,,,,,,,,,,,,,,1348631606,nodes
aMagogo,,hamlet,,,,,,,,,,,,,,,1348631620,nodes
Sangeni,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262715758,nodes
Sikhalasenkosi,,village,,,,,,,,,,,,,,,2207841025,nodes
Maphungu,,hamlet,,,,,,,,,,,,,,,1348631612,nodes
Emangwani,,hamlet,,,,,,,,,,,,,,,1348631613,nodes
Mbokodwebomvu,,hamlet,,,,,,,,,,,,,,,1348631623,nodes
Sigqokwana,,hamlet,,,,,,,,,,,,,,,1348609646,nodes
Masotsheni,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262709550,nodes
Ntekeleni,,hamlet,,,,,,,,,,,,,,,1348609606,nodes
Mpandeni,,hamlet,,,,,,,,,,,,,,,1348609638,nodes
Enkengeni,,hamlet,,,,,,,,,,,,,,,1348609644,nodes
Kwa-Nyoni,,hamlet,,,,,,,,,,,,,,,1348609659,nodes
Nhloya,,hamlet,,,,,,,,,,,,,,,1348609677,nodes
Mathutshana,,hamlet,,,,,,,,,,,,,,,1348609752,nodes
Woodleigh,,hamlet,,,,,,,,,,,,,,,1348631601,nodes
Belungwana,,hamlet,,,,,,,,,,,,,,,1348631610,nodes
Gedlekazi,,hamlet,,,,,,,,,,,,,,,1348631600,nodes
Shemula,,hamlet,,,,,,,,,,,,,,,1317737135,nodes
Jozini,,town,,,,sagns,,,,,,,,,,,262707322,nodes
Nkandle,,hamlet,,,,,,,,,,,,,,,1348522632,nodes
Thelezini,,hamlet,,,,,,,,,,,,,,,1348522635,nodes
Ndindindi,,hamlet,,,,,,,,,,,,,,,1348522722,nodes
Muuzini,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262721553,nodes
Emhlangani,,hamlet,,,,,,,,,,,,,,,1348522662,nodes
Saint Pauls,,hamlet,,,,,,,,,,,,,,,1348522676,nodes
Machan,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262721074,nodes
Ntabebomvu,,hamlet,,,,,,,,,,,,,,,1348522646,nodes
Cederberg,,town,,,,sagns,,,,,,,,,,,7231942923,nodes
Bruinrug,,isolated_dwelling,,,,,,,,,,,,,,,7192399874,nodes
Ratelklip,,isolated_dwelling,,,,,,,,,,,,,,,7172270274,nodes
Groot-Drakenstein,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262720457,nodes
,,village,,,,,,,,,,,,,,,1211843689,nodes
Bergrivier,,hamlet,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262695110,nodes
Sandhills,,hamlet,,,,,,,,,,,,,,,4311699204,nodes
Drayini,,village,,,,,,,,,,,,,,,1424555976,nodes
Karrona,,isolated_dwelling,,,,,,,,,,,,,,,7202654854,nodes
,,hamlet,,,,,,,,,,,,,,,3999351110,nodes
Mkwezweni,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262710167,nodes
Mpotyo,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262712677,nodes
Emvunyane,,hamlet,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262705855,nodes
Ezibomvu,,village,,,,,,,,,,,,,,,1348522721,nodes
,,village,,,,,,,,,,,,,,,11009873222,nodes
Selwana,,village,,,,,,,,,,,,,,,1234073429,nodes
Port Grosvenor,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262714978,nodes
Ndindindi,,village,,,,,,,,,,,,,,,9463003027,nodes
Nqileni,,village,,,,,,,,,,,,,,,926742100,nodes
Ntaberu,,village,,,"Eastern Cape, South Africa",,,,,,,,,,,,1412514021,nodes
Tekwini,,village,,,,,,,,,,,,,,,1232469419,nodes
Dumasi,,village,,,,,,,,,,,,,,,1213750842,nodes
Madikana,,village,,,,,,,,,,,,,,,1232461687,nodes
,,village,,,,,,,,,,,,,,,1212117141,nodes
Tsolo,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262718030,nodes
Lalini,,village,,,,,,,,,,,,,,,1317129402,nodes
,,village,,,,,,,,,,,,,,,1211891936,nodes
Shawbury Sustainable Village,,village,,,,,,,,,,,,,,,1904541462,nodes
,,village,,,,,,,,,,,,,,,1212131637,nodes
,,village,,,,,,,,,,,,,,,1212117144,nodes
Caguba,,village,,,,,,,,,,,,,,,1213733721,nodes
Mgxabakazi,,village,,,,,,,,,,,,,,,1232461688,nodes
Zitshece,,village,,,,,,,,,,,,,,,1212936273,nodes
Sijungqwini,,village,,,,,,,,,,,,,,,1214772253,nodes
Umngazi Mouth,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262718118,nodes
Southernwood,,hamlet,,,,,,,,,,,,,,,1317129412,nodes
Mapuleng,,hamlet,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262709392,nodes
Gubhuzi,,village,,,,,,,,,,,,,,,1462084723,nodes
Cedarville,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262704622,nodes
Dinana,,village,,,,,,,,,,,,,,,1462085006,nodes
Tshelamfake,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262717999,nodes
Thornlands,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262717928,nodes
Friendship,,hamlet,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262706306,nodes
Saleng,,village,,,,,,,,,,,,,,,4990257693,nodes
Khunwana,,village,,,,,,,,,,,,,,,4990257694,nodes
Manamolela,,hamlet,,,,,,,,,,,,,,,4990262406,nodes
Majeng,,hamlet,,,,,,,,,,,,,,,4990262411,nodes
Wolwehoek,,village,,,"Free State, South Africa",sagns,,,,,,,,,,,262718857,nodes
Allegria Apartments,,,residential,,,,,,,,,,,,,,7295084204,nodes
Koster,,town,,19499,"North West, South Africa",sagns,,,,,,,,,,,262720865,nodes
Enselsrus,,hamlet,,,,,,,,,,,,,,,4990262463,nodes
Louisdal,,hamlet,,,,,,,,,,,,,,,4990262465,nodes
Seoding,,village,,,,,,,,,,,,,,,1388683776,nodes
Kgotsong,,town,,,"Free State, South Africa",sagns,,,,,,,,,,,262720804,nodes
Schoemansville,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262722145,nodes
Camelot Lodge,,,residential,,,,,,,,,,,,,,7467759287,nodes
Ifafi,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262720641,nodes
Matlabas,,village,,,,,,,,,,,,,,,5367458896,nodes
Matlhase,,village,,,,,,,,,,,,,,,3089082540,nodes
Tlhareseleele,,village,,,,,,,,,,,,,,,2470211317,nodes
Malolwane,,village,,,,,,,,,,,,,,,2466723300,nodes
Manyane Resort,,village,,,,,,,,,,,,,,,2061813115,nodes
Martin's Drift,,hamlet,,,,,,,,,,,,,,,3051919240,nodes
Kwa-Ntsweng,,village,,,,,,,,,,,,,,,4284215139,nodes
,,hamlet,,,,,,,,,,,,,,,2471693285,nodes
Thakwaneng,,village,,,,CD:NGI,,,,,,,,,,,10771076356,nodes
Klerkskraal,,hamlet,,,,,,,,,,,,,,,8364457255,nodes
Mathopestad,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262709573,nodes
Tlhakgameng,,village,,,,,,,,,,,,,,,4917556811,nodes
Silveroaks,,village,,,,,,,,,,,,,,,1412862952,nodes
Ditlharapa,,village,,,,,,,,,,,,,,,2469657059,nodes
Mabule,,village,,,,,,,,,,,,,,,2469681425,nodes
,,hamlet,,,,,,,,,,,,,,,2471692799,nodes
Mokgobistad,,village,,,,,,,,,,,,,,,1408767437,nodes
Semashu,,hamlet,,,,,,,,,,,,,,,8979153038,nodes
Masamane,,village,,,,,,,,,,,,,,,4990259959,nodes
Botshabelo,,village,,,,,,,,,,,,,,,1408767462,nodes
Tshidilamolomo,,village,,,,,,,,,,,,,,,4990259961,nodes
Kwaggasvlakte,,town,,257,"Limpopo, South Africa",sagns,,,,,,,,,,,262720896,nodes
Stesa AH,,village,,,,,,,,,,,,,,,1607243471,nodes
Losmytjerrie,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262708782,nodes
Buffels Drift,,village,,,,,,,,,,,,,,,5367553308,nodes
Oliphants Drift,,village,,,,,,,,,,,,,,,2466737454,nodes
Modikwe,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721414,nodes
Monte Christo,,village,,,,,,,,,,,,,,,559366382,nodes
Letlhabile,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262720999,nodes
Ga-Hadedi,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262720199,nodes
Sheffield,,hamlet,,,,,,,,,,,,,,,5397531397,nodes
Welgelegen,,hamlet,,,,,,,,,,,,,,,5397531835,nodes
,,village,,,,,,,,,,,,,,,2727241411,nodes
Moyono,,town,,,,sagns,,,,,,,,,,,262720209,nodes
Welverdiend,,village,,,,,,,,,,,,,,,1408265467,nodes
Bethel,,village,,,,,,,,,,,,,,,1408290517,nodes
Vanderbijlpark,,town,,95840,"Gauteng, South Africa",sagns,,,,,,,,,,,262722353,nodes
Tshukudu Bush Lodge,,village,,,,,,,,,,,,,,,2061813657,nodes
Sun City,,town,,,,,,,,,,,,,,,3213490561,nodes
Tshunyane,,village,,,,,,,,,,,,,,,4990262404,nodes
Thembisa,,town,,463109,,sagns,,,,,,,,,,,262722256,nodes
Morwatshetlha,,village,,,,,,,,,,,,,,,4990262393,nodes
Ha Matlali,,hamlet,,,,LSPP,,,,,,,,,,,11193741883,nodes
Likhetleng,,village,,,,LSPP,,,,,,,,,,,11193741884,nodes
Madibe-Makgabane,,village,,,,,,,,,,,,,,,4990259966,nodes
Madibe-Magelelo,,hamlet,,,,,,,,,,,,,,,12669145359,nodes
Taolelo,,hamlet,,,,,,,,,,,,,,,12669623543,nodes
Thupa-Likaka (Ha-Mokhalinyane),,village,,,,LSPP,,,,,,,,,,,11074022786,nodes
Luxeni,,village,,,,,,,,,,,,,,,12229221175,nodes
Sendelingsdrif,,village,,,,sagns,,,,,,,,,,,262715907,nodes
Boskuil,,village,,,,,,,,,,,,,,,5949868533,nodes
Kaalpan,,village,,,,,,,,,,,,,,,1408295586,nodes
Ntsana-le-metsing,Mankwe,village,,,"North West, South Africa",sagns,,,,,,,,,,,262714130,nodes
Vlakplaas,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262718460,nodes
Sebokeng Unit 14,,village,,,,,,,,,,,,,,,1381746997,nodes
Klipbankfontein,,hamlet,,,"North West, South Africa",sagns,,,,,,,,,,,262707574,nodes
Tshepisong,,town,,,,,,,,,,,,,,,1371695063,nodes
Leratong Village,,village,,,,,,,,,,,,,,,1371695058,nodes
Ganyesa,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262706556,nodes
San Pablo,,,residential,,,,,,,,,,,,,,6457066988,nodes
Molelema,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721462,nodes
Morokweng,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721501,nodes
Pholoholo,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721929,nodes
Lesung,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262720997,nodes
Tlaseng,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262722285,nodes
Ga-Mogajane,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262720296,nodes
Upper Majeakgoro,,village,,,,,,,,,,,,,,,1388683793,nodes
Nooitgedacht,,village,,,,,,,,,,,,,,,4990257695,nodes
Mapaputle,,village,,,"North West, South Africa",sagns,,,,,,,,,,,262709368,nodes
Makolokwe,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262721120,nodes
Segwaelane,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262722157,nodes
Bapong,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262719130,nodes
Rankin's Pass,,town,,,,,,,,,,,,,,,6944295890,nodes
Klipgat,,town,,,"North West, South Africa",sagns,,,,,,,,,,,262720844,nodes
,,,residential,,,,,,,,,,,,,,9178066358,nodes
Sunset View,,,residential,,,,,,,,,,,,,,6457018879,nodes
Sunset Valley,,,residential,,,,,,,,,,,,,,6457023675,nodes
Shamroc,,,residential,,,,,,,,,,,,,,6457078624,nodes
,,village,,,,,,,,,,,,,,,3150309263,nodes
De Rust Caravan Park,,village,,,,,,,,,,,,,,,2973059823,nodes
Hunters Pride Wildlife Estate,,village,,,,,,,,,,,,,,,3206097978,nodes
Paleisheuwel,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262714502,nodes
Erand Creek Estate,,,residential,,,,,,,,,,,,,,9670557697,nodes
Doringbos,,hamlet,,,,,,,,,,,,,,,3761666397,nodes
Dassieberg,,isolated_dwelling,,,,,,,,,,,,,,,7172270371,nodes
Dassievlak,,isolated_dwelling,,,,,,,,,,,,,,,7172270372,nodes
Hex rivier,,hamlet,,,,,,,,,,,,,,,900543013,nodes
Dagbreek,,isolated_dwelling,,,,,,,,,,,,,,,7203136913,nodes
Die Wingerd,,isolated_dwelling,,,,,,,,,,,,,,,7160640905,nodes
De Liefde,,isolated_dwelling,,,,,,,,,,,,,,,7160641059,nodes
Nuwehoop,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262721758,nodes
Graafwater,,town,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262720442,nodes
Tierkloof,,town,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262722282,nodes
Vredendal,,town,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262722433,nodes
Uitkyk,,village,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262718086,nodes
Limnos Village,,,residential,,,,,,,,,,,,,,6457050127,nodes
Cedar Roc,,,residential,,,,,,,,,,,,,,6457019451,nodes
Mutele,,village,,,,,,,,,,,,,,,12391606817,nodes
Tshivaloni,,village,,,,,,,,,,,,,,,12391569013,nodes
Domboni A,,hamlet,,,,,,,,,,,,,,,12391631059,nodes
Domboni B,,hamlet,,,,,,,,,,,,,,,12391631060,nodes
Tshamutavha,,hamlet,,,,,,,,,,,,,,,12391631061,nodes
Dambale,,hamlet,,,,,,,,,,,,,,,12391631062,nodes
Zwigodini,,hamlet,,,,,,,,,,,,,,,12391631063,nodes
Tshivhongweni,,hamlet,,,,,,,,,,,,,,,12391631064,nodes
Mbodi,,hamlet,,,,,,,,,,,,,,,12391631065,nodes
Mbodi Tsha Fhasi,,village,,,,,,,,,,,,,,,12391631066,nodes
Bileni,,hamlet,,,,,,,,,,,,,,,12391631067,nodes
Thondoni,,hamlet,,,,,,,,,,,,,,,12391631068,nodes
Mukumawabane,,hamlet,,,,,,,,,,,,,,,12391631069,nodes
Sanari,,village,,,,,,,,,,,,,,,12391631070,nodes
Pax Intrantibus,,village,,,,,,,,,,,,,,,12391663726,nodes
Ga-Mashamaite,,village,,,,,,,,,,,,,,,12391663727,nodes
Folovhodwe,,village,,,,,,,,,,,,,,,12391643134,nodes
Muswodi Tshisimani,,village,,,,,,,,,,,,,,,12391643135,nodes
Muswodi Dipeni,,village,,,,,,,,,,,,,,,12391643145,nodes
Lamvi,,hamlet,,,,,,,,,,,,,,,12391643146,nodes
Khavhambe,,village,,,,,,,,,,,,,,,12391643148,nodes
Makunya,,village,,,,,,,,,,,,,,,12391643149,nodes
Sais,,hamlet,,,,,,,,,,,,,,,12391663722,nodes
Ga-Moisimane Arie,,village,,,,,,,,,,,,,,,12391663723,nodes
Ga-Dankie,,village,,,,,,,,,,,,,,,12391663724,nodes
Eldorado,,village,,,,,,,,,,,,,,,12391663725,nodes
Essoubinca,,hamlet,,,,,,,,,,,,,,,12391663728,nodes
Thiona,,village,,,,,,,,,,,,,,,12391663729,nodes
Goudmyn,,hamlet,,,,,,,,,,,,,,,12391663730,nodes
Slaaphoek,,village,,,,,,,,,,,,,,,12391663731,nodes
Wegdrai,,village,,,,,,,,,,,,,,,12391663732,nodes
Berlepe,,hamlet,,,,,,,,,,,,,,,12391663733,nodes
Gideon,,hamlet,,,,,,,,,,,,,,,12391663734,nodes
Constantia Glen Security Village,,,residential,,,,,,,,,,,,,,9404596636,nodes
Mmatladi,,village,,,"Limpopo, South Africa",sagns,,,,,,,,,,,262710183,nodes
Mamelodi,,town,,,,,,,,,,,,,,,7477297437,nodes
Makouspan,,hamlet,,,,,,,,,,,,,,,12674466683,nodes
Sebowana,,hamlet,,,,,,,,,,,,,,,12674435163,nodes
Walkerville,,village,,9173,,sagns,,,,,,,,,,,262718548,nodes
Jeppe's Reef,,town,,12589,,sagns,,,,,,,,,,,262707272,nodes
Meyerton,,town,,,,sagns,,,,,,,,,,,262710082,nodes
Ncotshane,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262713165,nodes
Byrne,,village,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262704515,nodes
Gqeberha,Gqeberha,city,,1050000,"Eastern Cape, South Africa",sagns,Die Baai,,,,,,,,iBhayi,,25470100,nodes
Golden Fields Estate,,village,,,,,,,,,,,,,,,10765410541,nodes
Klipdale,,hamlet,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262707580,nodes
Mareetsane,,hamlet,,,,,,,,,,,,,,,4990262113,nodes
eSitheza,,village,,,,,,,,,,,,,,,746176110,nodes
Donkergat,,hamlet,,,"Western Cape, South Africa",sagns,,,,,,,,,,,262719930,nodes
Loerie,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,38412480,nodes
oThongathi,,town,,,"KwaZulu-Natal, South Africa",sagns,,,,,,,,,,,262722292,nodes
eNtumeni,,village,,,,,,,,,,,,,,,746175986,nodes
George,George,city,,,"Western Cape, South Africa",sagns,,,,,,,,,,,25928788,nodes
Bushbuckridge,Bushbuckridge,town,,2109,"Mpumalanga, South Africa",sagns,Bosbokrand,,,,,,,,,,262695407,nodes
Dohne,,village,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262705153,nodes
Kempton Park,,town,,,"Ekurhuleni, Gauteng, South Africa",sagns,,,,,,,,,,,262720778,nodes
Knysna,,town,,51078,"Western Cape, South Africa",sagns,,,,,,,,,,,1490089707,nodes
Doc Wilson Point,Doc Wilson Point,hamlet,,,,,Doc Wilsonpunt,,,,,,,,,,2177854950,nodes
Ivy Beach,Ivy Beach,hamlet,,,,,Ivystrand,,,,,,,,,,2177854917,nodes
Rennies Beach,Rennies Beach,hamlet,,,,,Renniesstrand,,,,,,,,,,2177854841,nodes
Raemor Mansions,,,residential,,,,,,,,,,,,,,8069047906,nodes
The Fields,,,residential,,,,,,,,,,,,,,8597086624,nodes
Pinnacle Point Beach and Golf Resort,,village,,,"Western Cape, South Africa",,,,,,,,,,,,2446919142,nodes
Mossel Bay,Mossel Bay,town,,60000,"Western Cape, South Africa",,Mosselbaai,,,,,,,,,,2504777790,nodes
Mafika Lisiu (Ha Keletso),,village,,,,LSPP,,,,,,,,,,,3299572177,nodes
Allemansdrif,,village,,,"Mpumalanga, South Africa",sagns,,,,,,,,,,,262694722,nodes
Maphanga,,village,,,,,,,,,,,,,,,9683177591,nodes
Mahlubini,,village,,,,,,,,,,,,,,,9683149715,nodes
Tlokoeng,,town,,,"Eastern Cape, South Africa",sagns,,,,,,,,,,,262712624,nodes
Glenton Reef,,,residential,,,,,,,,,,,,,,8488839664,nodes
Mount Rhodes,,hamlet,,,"Hout Bay, Western Cape, South Africa",,,,,,,,,,,,262720834,nodes
